key;author;employer;country
conf/etfa/BetzCB09;Ivan Cibrario Bertolotti;Istanbul Technical University;TR
conf/eucc/ShengIDG19;Alessio Iovine;Meharry Medical College;US
conf/cscloud/WinTM15;Huaglory Tianfield;Institut National des Sciences Appliquées de Lyon;FR
conf/eurosys/ZhaoGF21;Kaiyang Zhao;Universidad Nicaragüense de Ciencia y Tecnológica;NI
conf/aaai/KenderK80;John R. Kender;Anambra State University of Science and Technology;NG
conf/icml/Harries99;Michael Bonnell Harries;Mzuzu University;MW
conf/isr/SurdilovicSS10;Dragoljub Surdilovic;Ecole Supérieure des Sciences et Technologie de l'Ingénieur de Nancy;FR
conf/ccs/AmrutkarT12;Chaitrali Amrutkar;Harbin Engineering University;CN
conf/enter/DorcicK17;Jelena Dorcic;Dawat University;AF
conf/ijcnn/CarpinteiroSF00;Alexandre P. Alves da Silva;Polotsk State University;BY
conf/mwscas/ChaeBOMFCM13;Habib Mehrez;Loyola College in Maryland;US
conf/iasam/AziziT16;Ebrahim Tarshizi;University of the City of Manila;PH
conf/smc/RajalakshmiA18;Chandrabose Aravindan;The Naropa Institute;US
conf/asscc/XuSLRW15;Ni Xu;Ndejje University;UG
conf/iwbf/DebiasiLNTU19;Andreas Uhl;University of Southern Europe (Monaco Business School);MC
conf/slt/WuS021;Bin Wu;Eastern College;US
conf/ibica/NebuJ15;Cynthia Marea Nebu;Suwon University;KR
conf/etra/BinaeeSCML21;Christian Sinnott;University of Science & Technology Bannu;PK
conf/cmg/NoseK96;Junro Nose;University Centre of the Westfjords;IS
conf/fusion/SmarandacheMO11;Arnaud Martin;University of Lapland;FI
conf/vcip/ChenXZM12;Feng Xu;Fujian Agricultural University;CN
conf/wcnc/KimB07;Jong-Deuk Kim;West China University of Medical Sciences;CN
conf/iscas/ZeleLA93;David J. Allstot;San Francisco Conservatory of Music;US
conf/icis/LiPS13;Guilherme dos Santos;Guangzhou University of Traditional Chinese Medicine;CN
conf/stoc/GalanisSV14;Andreas Galanis;Technological University (Pakokku);MM
conf/ecml/Muggleton87;Stephen Muggleton;Technical University of Iasi;RO
conf/isit/BashGDG17;Animesh Datta;Chunchon National University of Education;KR
conf/irc/ManfreIAPV17;Adriano Manfré;Islamic University of Gaza;PS
conf/iccsa/Gonzalez08;Luis González Abril;Kobe Shoin Women's University;JP
conf/iccl2/LinNDL17;Gabriël Lodewijks;Sultan Salahuddin Abdul Aziz Shah Polytechnic;MY
conf/lcn/KadambiW92;Jayant Kadambi;Imam Reza University;IR
conf/ifsa/MarhamatiPKR13;Elham Sahebkar Khorasani;Capital University;US
conf/vtc/KouhborURKM06;Alex Kruger;Ivanovo State Academy of Medicine;RU
conf/gem/LiLWLZ07;Chao Lu;Universität Mozarteum Salzburg;AT
conf/icarm/ChengZL20;Siyu Cheng;University of Jazeera;AE
conf/smc/KouzaniNKKS00;Abbas Z. Kouzani;Dhofar University;OM
conf/imc/MirkovicSH12;Alefiya Hussain;Jerusalem University College;IL
conf/enter/WangGLL13;Daniel Leung;National Sun Yat-Sen University;TW
conf/ict-eurasia/LeuHYY14;Fang-Yie Leu;Al Nahrain University;IQ
conf/hicss/BottcherD05;Christian Dannewitz;Blackburn College;US
conf/iscslp/GuoZW14;Y. X. Zou;Yalova University;TR
conf/issre/Stark91;George E. Stark;Tallinn University;EE
conf/igarss/LuCLL19;Fugang Lu;Marywood University;US
conf/igarss/Nishii03;Ryuei Nishii;Trident University;US
conf/iccl/CorradiL90;Antonio Corradi;Southern Connecticut State University;US
conf/sigcse/Hayashi83;Tsunetoshi Hayashi;Belarussian State Economic University;BY
conf/cae/WyvillFJSSJ05;Brian Wyvill;Tata Institute of Social Sciences;IN
conf/oopsla/Dekel05;Uri Dekel;Uganda Martyr's University;UG
conf/evoW/CorreiaMRC13;Adrián Carballal;Don State Technical University;RU
conf/taros/SamperiH14;Katrina Samperi;"Universidad ""Arturo Prat""";CL
conf/jsspp/PascualNM09;Javier Navaridas;Ryazan State Pedagogical University;RU
conf/mwscas/MarszalekM13;Michal Melosik;Shahrekord University;IR
conf/dsia/WoodringAPTR17;Cameron Tauxe;Wuhan Transportation University;CN
conf/edoc/HansonNK02;James E. Hanson;Sathyabama University;IN
conf/isspit/AlharbiR15a;Manal Alharbi;Universität Graz;AT
conf/mcait/BakarI13;Khairul Nurmazianna Ismail;Palawan State University;PH
conf/ifachms/BraunR07;Björn-M. Braun;National Institute of Technology, Trichy;IN
conf/asist/Choi14;Yunseon Choi;University of Bacau;RO
conf/siggraph/FurukawaHKNKMNY19;Akihito Noda;Ohka Gakuen University;JP
conf/date/AndersKG07;Guido Gronthoud;Universidad del Valle de Puebla;MX
conf/cvpr/MahasseniT16;Behrooz Mahasseni;International University of Kyrgyzstan;KG
conf/ACMse/WilsonC17;Hongmei Chi;Chodang University;KR
conf/iberamia/CanoCHS02;Francisco Herrera;Thiagarajar College of Engineering;IN
conf/gcce/KawachiTK13;Shigeo Kaneda;Open University of Israel;IL
conf/iccv/BitenTMBRJVK19;Ali Furkan Biten;Naruto University of Education;JP
conf/icc/CaoGKFT13;Bin Cao 0002;Universidad Nacional de Salta;AR
conf/ideas/ZhangH99;Nan Zhang 0009;Dalian University;CN
conf/interspeech/MousaS16;Amr El-Desoky Mousa;Universidad Catolica de Valparaiso;CL
conf/infocom/ChenYH20;Tian He 0001;Soongsil University;KR
conf/noms/NetoM08;Joberto S. B. Martins;Health sciences University of Mongolia;MN
conf/chi/DavisZOHRGN13;Alexander Zook;Ashesi University;GH
conf/semweb/BojarsLGCC16;Edgars Celms;Dominican School of Philosophy and Theology;US
conf/amcis/DoyleFM15;James Moustafellos;Indian Institute of Management, Tiruchirappalli;IN
conf/apvis/PeetersPAVR09;Anna Vilanova;Whitman College;US
conf/iseud/ValtolinaBFCT17;Barbara Rita Barricelli;Vidzeme University College;LV
conf/isca/DubnickiL92;Cezary Dubnicki;Ball State University;US
conf/birthday/ToninhoY19;Bernardo Toninho;National Ilan University;TW
conf/iir/ArmanoGV12;Alessandro Giuliani;Université de Provence (Aix-Marseille I);FR
conf/ijcnn/ChangLT90;D. W. Tong;University of Macerata;IT
conf/lcn/HuTS018;Bingshan Hu;Paul University;NG
conf/iccad/ChoiDCP02;Karthik Dantu;Universidad Tecnológica Equinoccial;EC
conf/amcc/ZhaiH12;Chao Zhai 0002;Tokyo Institute of Technology;JP
conf/icpr/NguyenSQN06;Chai Quek;Monash University;AU
conf/iiwas/OtaniOY10;Chikara Otani;Universität Mannheim;DE
conf/or/Schulz16;Sven Schulz;Islamic Azad University, Region One;IR
conf/apcc/IqbalAASPL21;Ayaz Ahmad;Ege University;TR
conf/ph/ZhangMNZ09;Chris D. Nugent;Ateneo de Naga University;PH
conf/wcsp/WenTYH10;Chuanhua Wen;Universität Konstanz;DE
conf/igarss/OnrubiaPQ0CRW18;Adriano Camps;Western Maryland College;US
conf/icrc/JeanniotPNAT17;Aida Todri-Sanial;Yaroslavl International University of Business and New Technologies;RU
conf/hicss/BegovicPRN01;Ajeet Rohatgi;Universidad del Norte;MX
conf/ph/RobbenBWDK15;Jasmien Decancq;Cumberland College;US
conf/podc/RodriguesL04;Barbara Liskov;Nelson Mandela Metropolitan University;ZA
conf/icassp/ZhangWD21;Yang Dong;Rajshahi University of Engineering and Technology;BD
conf/icann/KuroeK07;Hajimu Kawakami;University of Denver;US
conf/acm/ChadhaA88;Donald C. S. Allison;Russian State Medical University;RU
conf/milcom/SinglaMPY15;Anand Mudgerikar;St. Vincent College;US
conf/wsc/Clementson86;Alan T. Clementson;Massachusetts College of Pharmacy and Allied Health Sciences;US
conf/bibm/AhnKKP18;Nayeon Kang;Universidad Tecnológica Oteima;PA
conf/icc/ChenWZZ15;Celimuge Wu;University of Mary Hardin-Baylor;US
conf/rocling/TingC05;Chuan-Wei Ting;European Business School;FR
conf/icmla/PolicicchioPR11;Adriana Pietramala;Universität des Saarlandes;DE
conf/ehci/Bass95;Leonard J. Bass;Universidad de San Buenaventura Medellin;CO
conf/sma2/ChoiKL20;Choong Kwon Lee;The Superior College ;PK
conf/compgeom/LinY09;Chee-Keng Yap;Université du Havre;FR
conf/igarss/LiYJL21;Chunsheng Li;Friedrich-Alexander Universität Erlangen-Nürnberg;DE
conf/eusipco/LuC02;Benoît Champagne;Emmanuel College Georgia;US
conf/teem/Varela-Rodriguez20;Miguel Varela-Rodríguez;Bratsk State Technical University;RU
conf/ispw/AzanzaDT10;Maider Azanza;Kyrgyz National University;KG
conf/ihiet/JiangZ21;Chunping Jiang;University of Southern California;US
conf/vrcai/KimA10;Dong Wook Kim;Nasarawa State University Keffi;NG
conf/kdd/JehW02;Glen Jeh;Rabindra Bharati University;IN
conf/globecom/XuC14;Xiao Chen;Academy of Management and Entrepreneurship;RU
conf/nime/Andersen03;Tue Haste Andersen;University of Occupational and Environmental Health, Japan;JP
conf/issac/FatemanT03;Raymond Toy;Pyongyang University of Science and Technology;KP
conf/iros/IshikawaFS01;Akito Sakurai;New Mexico State University;US
conf/recosoc/KapreD10;André DeHon;Moi University;KE
conf/iccS/ZhangLK20;Chee Keong Kwoh 0001;University of Florence;IT
conf/isit/LinWWHL21;Chih-Chun Wang;Tama Art University;JP
conf/icc/UscumlicSDDAZBP17;Arnaud Dupas;Ecole Nationale d'Ingénieurs de Metz;FR
conf/fuzzIEEE/KubotaM03;Masanori Mihara;Quincy University;US
conf/amia/GrevenhofWNDKHE98;Charles H. Darby;Parsons School of Design;US
conf/nof/DhibTZB14;Eya Dhib;Catholic University of Korea;KR
conf/plpv/DanishX10;Hongwei Xi;University of Wisconsin - Madison;US
conf/acllaw/TomanekWH07;Joachim Wermter;Glasgow School of Art;GB
conf/isbi/HeydeCJBBVWMD12;Brecht Heyde;Tougaloo College;US
conf/sigecom/RommH15;Assaf Romm;Brooks Institute of Photography;US
conf/crv/BrophyCBB15;Ayan Chaudhury;Indian Institute of Technology, Madras;IN
conf/flairs/KolenSRF98;David A. Shamma;Davis and Elkins College;US
conf/pkdd/KarguptaHSPW00;Byung-Hoon Park;St. Norbert College;US
conf/sca/JoshiTDP03;Frédéric H. Pighin;St. Bernard's Institute;US
conf/iwcmc/KorbiGJS13;Inès El Korbi;Konkan Agricultural University;IN
conf/iccd/XiZ06;Jinwen Xi;Aarhus School of Architecture;DK
conf/cscw/OlsonT96;Judith S. Olson;Université Henri Poincaré (Nancy I);FR
conf/wacv/LeeK022;Eun Sun Lee;St. Joseph University Beirut;LB
conf/nabic/SatoJBM10;Christoph von der Malsburg;Lees-McRae College;US
conf/isaim/Couceiro22;Miguel Couceiro;Pioneer International University;KE
conf/icnc/QianZFGW10;Chunlei Zhang;New York Medical College;US
conf/aaai/InagakiSDDLCZ10;Anlei Dong;China University of Political Science and Law;CN
conf/cosade/SugawaraSS15;Daisuke Suzuki;Yasuj University;IR
conf/bigdataconf/RaoSLD15;Adithya Rao;Beijing Polytechnic University;CN
conf/icdsci/Wang19;Chunmei Wang;Indiana University of Pennsylvania;US
conf/gi/StieglitzM11;Christian Meske;Universitas Sumatera Utara;ID
conf/dis/KondoOIY14;Akihiro Yamamoto;University of Wales, Bangor;GB
conf/ijcai/GrimaldiMR21;Daniel A. Grimaldi;Technische Fachhochschule Berlin;DE
conf/csedu/VassarPMF14;Alexandra Vassar;Baylor College of Dentistry;US
conf/isbra/AliSUZPK21;Alexander Zelikovskiy;Perm State Pharmaceutical Academy;RU
conf/sigecom/KroerS16;Christian Kroer;Centro Universitario Villanueva;ES
conf/itsc/TianPYHZP21;Huaxin Pei;Korea Maritime University;KR
conf/obd/CardinaleHMR16;Joyce El Haddad;Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya;IN
conf/icra/KimROOK14;Keehoon Kim;Academy of Music, Dance and Fine Arts;BG
conf/ahs/IacomacciMACRPBF08;Catherine Morlet;Tainan National College of the Arts;TW
conf/socpar/HadjAliPP10;Allel HadjAli;Cork Institute of Technology;IE
conf/kr/EtheringtonFGIL89;David J. Israel;Rockhurst College;US
conf/aipr/Hua-mingMG04;Guohua Geng;Trevecca Nazarene University;US
conf/seke/AlmeidaPFLC06;Angelo Perkusich;Ama International University;BH
conf/cascon/CordyDS04;James R. Cordy;St. Xavier University;US
conf/arith/LangloisL07;Nicolas Louvet;Morehead State University;US
conf/niles/ElmeseirySAI21;Abdullah I. Salama;Russell Berrie Nanotechnology Institute;IL
conf/icai/DAlottoL04;Lewis Lasser;Open University;GB
conf/memsys/Leon17;Edgar A. León;Belgorod State University;RU
conf/icip/BakalosRDDVP20;Anastasios D. Doulamis;Damietta University;EG
conf/icws/Rodriguez-MierM15;Manuel Lama;Standford University;US
conf/iccv/Nister03;David Nistér;New York Instiute of Technology;BH
conf/forte/Beeck00;Michael von der Beeck;Southern University - Shreveport;US
conf/IEEEcit/KimJK10;Eutteum Jo;Inner Mongolia Polytechnic University;CN
conf/sensys/FangCXL21;Wenyao Xu;Fachhochschule Bielefeld;DE
conf/iccad/NovakovskySH02;Sasha Novakovsky;International School of Management;LT
conf/percom/GuvenPP05;Gopal Pingali;Universidad de Córdoba;CO
conf/igarss/AraiMIFS05;Akira Shibata;University of Science and Technology Sana'a;YE
conf/bibm/ChenXSSHC13;Ayesha N. Shajahan-Haq;Univesidade Agostinho Neto;AO
conf/mm/Cai021;Hao Liu 0019;Vietnam National University of Agriculture;VN
conf/paclic/Kertkeidkachorn14a;Atiwong Suchato;Chengdu University of Traditional Chinese Medicine;CN
conf/cvpr/CuiGSTK17;Boxin Shi;University of Applied Sciences of Moldova;MD
conf/secon/KhaliliK08;James F. Kurose;Institute of Teachers Education, Melaka ;MY
conf/realwsn/HewageKT10;Chamath Keppitiyagama;Miami University of Ohio;US
conf/birthday/AhishakiyeJPS21;Faustin Ahishakiye;Yantai University;CN
conf/nss/ChenDZWZX13;Chiheng Wang;Third University of Rome;IT
conf/ijcnn/Mizutani99;Eiji Mizutani;Tallinn University;EE
conf/eurocon/WenningerBHF11;Friedrich Bauer;Université Robert Schuman (Strasbourg III);FR
conf/seeda/ZervopoulosKSTS19;Alexandros Dimitrios Zervopoulos;Catholic University of Korea;KR
conf/cade/WintersteinBG04;Alan Bundy;American University of the Caribbean, School of Medicine;BZ
conf/gca/FenschA07;Iyad Ajwa;European College of Liberal Arts;DE
conf/icpr/ParkA00;Jake K. Aggarwal;Gollis University;SO
conf/securware/AjayiSS08;Anthony Stell;Open Polytechnic ;NZ
conf/sigcomm/CidonJ86;Israel Cidon;California University of Management and Sciences;US
conf/swws/OstrowskiS08;David A. Ostrowski;Kitami Institute of Technology;JP
conf/iccd/TaghaviRMR12;Frank Musante;Louisiana College;US
conf/afips/ShannonB77;Marion J. Ball;"Academy of Music ""Georghe Dima"" Cluj-Napoca";RO
conf/vbc/WangVMHB96;Elizabeth G. McFarland;University of Science and Technology of China;CN
conf/iccv/DelaunoyFPH09;Amaël Delaunoy;Dirección General de Institutos Tecnológicos;MX
conf/cikm/JatowtT12a;Adam Jatowt;Al Hussein Bin Talal University;JO
conf/fire/MishraSK20;Abhinav Kumar;Islamic Azad University, Shahr-e-rey Branch;IR
conf/itw/ApteCW16;Jayant Apte;Kerala Agricultural University;IN
conf/sigcse/PosnerDDGC17;Christo Dichev;Melaka City Polytechnic;MY
conf/acl/HeLLLZXLWWSLWW18;Haifeng Wang 0001;Balqa Applied University;JO
conf/cicsyn/RibnersA15;Guntis Arnicans;Ecole Nationale Supérieure du Pétrole et des Monteurs;FR
conf/icc/VeselinovicHSTJ01;Djordje Tujkovic;China University of Mining Technology - Xuzhou;CN
conf/sigcse/SlaterDC12;Don Slater;University of Durham;GB
conf/icse/RodegheroM16;Collin McMillan;Universidad de Puerto Rico, Humacao;PR
conf/iceis/RaymondB07;François Bergeron;Université de Metz;FR
conf/temu/ChrysikosGKD16;Panagiotis Galiotos;Pedagogical University of Czestochowa;PL
conf/cp/BordeauxHV07;Lucas Bordeaux;Ateneo de Zamboanga University;PH
conf/sigir/YangSLZC12;Alexander J. Smola;International University of Japan;JP
conf/cicc/HuangDYLKPC12;Ke-Horng Chen;Ningxia Medical College;CN
conf/mtits/LeodolterG17;Anita Graser;Nalanda Open University;IN
conf/chi/ShinSL18;In-geon Shin;National Open University of Nigeria;NG
conf/acssc/Vouras14;Peter G. Vouras;Mount Mercy College;US
conf/wcnc/WangFBRSH12;Chunyi Song;Raghebe Esfahani University;IR
conf/wwic/GhorbelJAS15;Hichem Snoussi;University of the Ryukyus;JP
conf/hci/RothGPP01;Christoph Giess;Odlar Yurdu University;AZ
conf/uksim/Moussa17;Mona F. Moussa;Misan University;IQ
conf/acl/LazaridouMZB13;Angeliki Lazaridou;Universiti Teknologi Mara;MY
conf/icassp/XiaLCGM11;Danilo P. Mandic;Université de Valenciennes et du Hainaut-Cambrésis;FR
conf/conf-irm/SunCLH18;Guangyue Chen;China University of Geoscience Beijing;CN
conf/icc/NikbakhtL19;Angel Lozano;Technische Universität Chemnitz;DE
conf/cinc/LiangWLZ19;Cuiping Liang;St. Andrew's University;JP
conf/cdc/CarnevaleA09;Alessandro Astolfi;University of Leicester;GB
conf/kbse/ZhangYWVF18;Bogdan Vasilescu;Al-Wataniya Private University;SY
conf/ssci/MaiSM18;Christoph Steup;Bloomsburg University of Pennsylvania;US
conf/slt/ChangPL08;Hung-lin Chang;Universidad Mexicana;MX
conf/euroitv/OlsenM11;Brandon Moon;Ashland University;US
conf/globecom/KimWP17;Hyuncheol Park;University of Arkansas at Pine Bluff;US
conf/icis/JaegerKK13;Arne Kupetz;All Nations University College;GH
conf/IEEEicci/ChenZ15;Chunxia Zhang 0001;Palmer College of Chiropractic;US
conf/cvpr/MallapragadaJJ10;Anil K. Jain 0001;European Graduate School, Media & Communications;CH
conf/wob/JacobiACLH04;Carlos H. Llanos;Jawaharlal Nehru University;IN
conf/icra/HolzbachC14;Andreas Holzbach;University of Italian Studies for Foreigners of Siena;IT
conf/patmos/RazafindraibeRM06;Alin Razafindraibe;Far Easten State University of Humanities;RU
conf/iconference/MarkaziW21;Daniela M. Markazi;Institut Teknologi Bandung;ID
conf/lcn/BoulisBAT11;Athanassios Boulis;Bankura University;IN
conf/cdc/Grizzle04;Jessy W. Grizzle;Universidad la Concordia;MX
conf/mcam/HouUMM07;Michihiko Minoh;I-Shou University;TW
conf/asist/DoreyG11;Catherine Guastavino;Loyola College in Maryland;US
conf/itng/LaukkanenK06;Teuvo Kantanen;Kobe Shinwa Women's University;JP
conf/isit/Robert16;Gwezheneg Robert;Universitas Muhammadiyah Surakarta;ID
conf/sies/NeukirchnerSSSE11;Harald Schrom;Universidad de Gerona;ES
conf/acit4/ProkysekGN19;Jakub Geyer;French University in Armenia (UFAR);AM
conf/icaci/WangZS15;Bainan Zhang;Universidad Miguel de Cervantes;CL
conf/isbra/JiangHX14;Weiwei Xu;Detroit College of Business - Warren;US
conf/imecs/LiuHXY07;Baozong Yuan;Universitas Muhammadiyah Magelang;ID
conf/ifip12/AnyfantisKKP07;D. Anyfantis;American University of Armenia;AM
conf/icarcv/MasalimovM20;Kamil Adipovich Masalimov;Nigde University;TR
conf/igarss/YangPH18;Ahmed Harun-Al-Rashid;United States Naval Academy;US
conf/cidu/GorinevskyMM12;Bryan L. Matthews;National University;PH
conf/podc/GoldmanL87;Kenneth J. Goldman;Gulf Medical University;AE
conf/sohoma/ZabihianTMJ18;Abed Zabihian;The Corcoran College of Art;US
conf/vriphys/HolzBK09;Daniel Holz;University of Kentucky;US
conf/iecon/BalogunOO13;Adeola Balogun;Ittihad University;AE
conf/icassp/SchwarzM12;Gerald Matz;Universidad Mayor de San Simón;BO
conf/chi/HarrisH99;D. Austin Henderson Jr.;Bashkir State Medical University;RU
conf/wmt/StanojevicS14;Khalil Sima'an;Kyungsung University;KR
conf/nlpcc/LinCFLJ20;Boyu Chen;Bashkir State Medical University;RU
conf/eos/LinWT16;Guoqing Gary Lin;Kanpur University;IN
conf/fuzzIEEE/LovassyKG08;László Gál;Sultan Abdul Halim Muadzam Shah Polytechnic;MY
conf/cvpr/XuZVSM19;Gurumurthy Swaminathan;European University;RS
conf/vlsid/AmendolaSP95;Hosahalli R. Srinivas;Universidad del Valle de Toluca;MX
conf/ijcai/Perkins79;W. A. Perkins;Kangnung National University;KR
conf/prdc/OuyangJX10;Chengtian Ouyang;University of Genoa;IT
conf/esop/CraciunCHQ09;Florin Craciun;Institut Supérieur Agricole de Beauvais;FR
conf/sc/ShanAJOWA13;Brian Austin;King Abdul Aziz University;SA
conf/itc/Rosenfeld86a;Eric Rosenfeld;Hogeschool Antwerpen;BE
conf/dac/KaplanBK03;Adam Kaplan;Osaka College of Music;JP
conf/dyspan/NguyenSSH17;Anirudha Sahoo;Universidad de Puerto Rico, Rio Pedras;PR
conf/csiirw/ChenAM13;Qian Chen 0019;Arab Open University;EG
conf/icassp/BuckL93;Edward A. Lee;Shokei College;JP
conf/icra/Parra-Vega01;Vicente Parra-Vega;University of Bahrain;BH
conf/esann/Alfaro-CidES06;Anna Esparcia-Alcázar;Universidad Católica Popular del Risaralda;CO
conf/ni/JetteTTWPPM16;Andréanne Tanguay;Texas Tech University;US
conf/icpr/BanerjeeBCV20;Rajbabu Velmurugan;University for Humanistics (UH);NL
conf/drr/SauvolaDP97;David S. Doermann;Carlow College;US
conf/aimsa/VargaHW04;László Zsolt Varga;Grodno State University Yanka Kupaly;BY
conf/cloudcom/BernsteinV10;David Bernstein;Royal Military College of Canada;CA
conf/compsac/HuangC88;Yeh-Hao Chin;Indian Institute of Information Technology and Management - Kerala;IN
conf/aistats/ShenCG18;Georgios B. Giannakis;Assumption College;US
conf/cts/FoxKH12;Geoffrey Charles Fox;Prempeh College;GH
conf/igarss/ZhongWXJCWMZ17;Ailong Ma;Pontifícia Universidade Católica do Rio Grande do Sul;BR
conf/ijcai/00010WF21;Fei Fang;Universidad del Norte;MX
conf/uic/NakayamaYOKNM16;Hiroaki Kaminaga;Private Universität für Medizinische Informatik und Technik Tirol;AT
conf/aosd/KuhlemannRAL07;Marko Rosenmüller;Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen;DE
conf/sc/HeraultRBD19;George Bosilca;University of Northern Virginia, Prague Campus;CZ
conf/ifip3-1/Passig02;David Passig;Shah Abdul Latif University Khairpur;PK
conf/vmcai/Cortier09;Véronique Cortier;Universidad Nacional Abierta;VE
conf/iccnc/LiuRCLH18;Hanxiao He;Tsinghua University;CN
conf/dihu/ImpettS17;Leonardo Laurence Impett;Northern State University;US
conf/csie/PeiWDCMF09;Baifeng Wu;Northwestern College of Chiropractic;US
conf/3pgcic/AydinWZ10;Joyce Y. Wu;New York University, Abu Dhabi;AE
conf/chi/WatsonMKD20;Akanksha Kumari;Nortre Dame Seishin University;JP
conf/icalp/BhattacharyyaGS18;Arnab Bhattacharyya 0001;Private Fachhochschule für Wirtschaft und Technik Vechta/Diepholz;DE
conf/sigir/HongKRCT17;Jiwon Hong;Université de Valenciennes et du Hainaut-Cambrésis;FR
conf/iscas/KimNC10;Haiqing Nan;Shaheed Beheshti University of Medical Sciences;IR
conf/icalt/CraneABC12;Ayodele Awe;University of New Mexico;US
conf/bea/ZeschWS15;Dirk Scholten-Akoun;Chinese University of Hong Kong;HK
conf/sigir/NanasUR03;Anne N. De Roeck;Research College of Nursing - Rockhurst University;US
conf/emo/WangEDB19;André H. Deutz;Université du Sud, Toulon et Var;FR
conf/icpp/ShinSK00;Dong-Hee Kwon;American University of Science and Technology;LB
conf/wacv/SinghalCAPK20;Anirudh Singhal;University of Leeds;GB
conf/icebe/LiWCLC07;Dan Chen;Université du Québec en Abitibi-Témiscamingue;CA
conf/fskd/YangC15a;Anping Yang;College of Notre Dame;US
conf/agtive/AndresLG07;Esther Guerra;Rezekne Higher School;LV
conf/ismict/RaffaeliGS14;Ennio Gambi;Northern Caribbean University;JM
conf/ssiai/JuERZ20;Amy R. Reibman;Volgograd State University of Architecture and Civil Engineering (VolgGASU);RU
conf/cis/ZhangSZ17;Xiaoli Sun;Universidade Federal de Juiz de Fora;BR
conf/interspeech/KrikkeT13;Khiet P. Truong;Universidad Externado de Colombia;CO
conf/noms/BrustRR08;Carlos H. C. Ribeiro;Hanoi University of Architecture;VN
conf/sosp/NarayananKAKAKB21;Akshay Agrawal;Waseda University;JP
conf/cts/Zhang14;Zhi-Li Zhang;Universidade Camilo Castelo Branco;BR
conf/aaai/LiuKLX19;Irwin King;University of Massachusetts at Dartmouth;US
conf/aies/Hadfield-Menell19;Dylan Hadfield-Menell;Hawler Medical University;IQ
conf/waim/YuanWS10;Guoren Wang;American International University West Africa;GM
conf/ph/AngiusPRSR08;Danilo Pani;Arthur D. Little Management Education Institute;US
conf/icassp/CasteleinBP95;Ramjee Prasad;Hubei University;CN
conf/interspeech/JeonK04;Dong Kook Kim;Instituto Politécnico Nacional;MX
conf/ispd/ZhouDCG01;Chung-Kuan Cheng;University of Commerce Luigi Bocconi;IT
conf/cvpr/McDowall07;Ian McDowall;Roanoke Bible College;US
conf/saint/IkedaNBS08;Ken-ichi Baba;Universidad del Magdalena;CO
conf/idaacssws/SunYWYW18;Chunzhi Wang;Zonguldak Karaelmas University;TR
conf/iwann/GarciaLCG09;Alejandro Cervantes;Altai State Medical University;RU
conf/robocup/OdaOKGHKKI01;Kentaro Oda;International Burch University;BA
conf/bibm/KarriB15;Dhundy R. Bastola;Preston University;US
conf/ACMace/GajanananDNCPM11;Arturo Nakasone;Chuo University;JP
conf/edbt/TranT19;Atsuhiro Takasu;The New School;US
conf/icfem/Chaochen06;Zhou Chaochen;University of Tampere;FI
conf/icassp/VadirajVG20;Achuth Rao M. V;Military Technical College;EG
conf/iccS/GanSAMZ14;Alexander C. Zambon;University of Luxemburg;LU
conf/nips/SunSY18;Tao Sun 0005;Papua New Guinea University of Technology;PG
conf/wasa/JiangPTL21;Dawei Tian;Nordakademie, Staatlich anerkannte private Fachhochschule mit dualen Studiengängen;DE
conf/icmcs/NamT00;Ahmed H. Tewfik;University of Technology and Life Sciences;PL
conf/recsys/CremonesiGT12;Franca Garzotto;Anderson University;US
conf/wd/FarooqKS11a;Marc St-Hilaire;Zimbabwe Ezekiel Guti University;ZW
conf/sigcse/Henderson90;Peter B. Henderson;Politeknik Negeri Lhokseumawe;ID
conf/door/Chen16;Po-An Chen;Biysk State Padagogical University after V.M. Shukshin ;RU
conf/fedcsis/KatuninAC15;Andrzej Katunin;Mount Sinai School of Medicine;US
conf/iccS/BoukhanovskyKLR03;Alexander Boukhanovsky;Universidad de San Miguel;MX
conf/emnlp/MoritzWPBB16;Andreas Wiederhold;Dijla University College;IQ
conf/asunam/FadaeeFSAP14;Javed A. Aslam;Zuyd University;NL
conf/compgeom/LenhofS94;Hans-Peter Lenhof;Narendra Deva University of Agriculture and Technology;IN
conf/emnlp/HeC21;Han He;Vermont Technical College;US
conf/isqed/QiXHWZC17;Chunhua Qi;Ritsumeikan University;JP
conf/sss/HouriAF10;B. Amann 0001;Louisiana State University Health Sciences Center New Orleans;US
conf/atal/YuYZDL20;Chao Yu;"Physical Education Academy ""Jozef Pilsudski"" in Warsaw";PL
conf/pcm/ChenB10;Chunhua Chen 0001;Allama Iqbal Open University;PK
conf/eit/WinsteadY18;Shuai Yang;Guru Nanak Dev University;IN
conf/niss/GuettasAK21;Amina Guettas;University of Mosul;IQ
conf/educon/Vollrath13;Jörg E. Vollrath;Universidad Tecnológica Centroamericana;HN
conf/ic3k/PhilipsT20;James Philips;Omdurman Ahlia University;SD
conf/sigsoft/GambiHF19;Alessio Gambi;Wadi International University;SY
conf/cscwd/MooreH06;Bin Hu 0001;Ho Chi Minh City University of Transport;VN
conf/sigecom/ZurelN01;Edo Zurel;Phillips Graduate Institute;US
